id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
7kvzt2bjmpip3rj19rvm335q,RETURNED,2021-01-16T00:51:00Z,NA,257276.034815,31,811,7,98,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
nb8zwo09lr3awzv1uur2b1qw,APPROVED,2021-01-16T00:41:41Z,2021-01-16T00:53:42Z,721.347,32,98,0,100,2021-01-17T02:41:21Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
jixyn0sbtb2syyu0ofjujksc,APPROVED,2021-01-16T00:42:38Z,2021-01-16T00:47:27Z,288.765,26,285,0,100,2021-01-17T02:41:24Z,684BBD13,United States,United States,Other,Black,English,United States,Female,Yes
6qblo848b4g1mzixbgslw1x6,APPROVED,2021-01-16T00:42:31Z,2021-01-16T00:50:16Z,465.904,22,849,0,100,2021-01-17T02:41:28Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
lozg9j6lzu2iir6lus4xiaiu,APPROVED,2021-01-16T00:42:39Z,2021-01-16T00:50:34Z,475.53,22,13,0,100,2021-01-17T02:41:34Z,684BBD13,United States,NA,Full-Time,Black,NA,United States,Male,Yes
pbtceiu61hrvmygetjcft70s,APPROVED,2021-01-16T00:42:46Z,2021-01-16T00:53:13Z,626.865,40,173,0,100,2021-01-17T02:41:37Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
yy2hcpw1sq8a2wtbqnzpkrec,APPROVED,2021-01-16T00:44:28Z,2021-01-16T00:51:01Z,393.214,40,205,3,99,2021-01-17T02:41:41Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
aj7s6726dvo9eqlu042hlxo2,APPROVED,2021-01-16T00:44:29Z,2021-01-16T00:50:51Z,382.178,19,98,0,100,2021-01-17T02:41:45Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
0vqa99x3yb8fiyp8wg29pl9d,APPROVED,2021-01-16T00:44:58Z,2021-01-16T00:52:52Z,473.675,56,811,4,100,2021-01-17T02:41:48Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
ev5qnymv2o400aa5i06wy7b2,TIMED-OUT,2021-01-16T00:45:05Z,NA,257632.849617,29,181,0,100,NA,NA,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
emszk3jm1c8p1gcgflesm966,APPROVED,2021-01-16T00:45:24Z,2021-01-16T00:59:29Z,844.859,27,33,0,100,2021-01-17T02:41:54Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
oa5oixc57jqmj44tk0cf91ju,APPROVED,2021-01-16T00:45:58Z,2021-01-16T01:00:34Z,875.627,38,1258,8,99,2021-01-17T02:41:58Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
c30xqymnkxpmf2iabp256qaj,APPROVED,2021-01-16T00:45:55Z,2021-01-16T00:48:59Z,184.047,19,31,1,99,2021-01-17T02:42:05Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,Yes
h0exb59upsvw9i53r5pgti7x,APPROVED,2021-01-16T00:46:18Z,2021-01-16T00:50:51Z,273.646,43,95,0,100,2021-01-17T02:42:08Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
yz2xha777tewxcumhuh1gdfp,APPROVED,2021-01-16T00:47:11Z,2021-01-16T00:53:28Z,377.495,24,27,0,100,2021-01-17T02:42:12Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,NA,United States,Female,Yes
ee8qawjoq56i3lvegttk1qez,APPROVED,2021-01-16T00:48:25Z,2021-01-16T00:51:36Z,190.205,31,36,0,100,2021-01-17T02:42:15Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
icrvromvum5k3pqbwr86qggu,APPROVED,2021-01-16T00:48:55Z,2021-01-16T00:53:34Z,279.029,19,35,1,99,2021-01-17T02:42:18Z,684BBD13,Dominican Republic,United States,Part-Time,Black,Spanish,United States,Female,Yes
kuh4rbwwwi93p0n15whxsxjv,APPROVED,2021-01-16T00:49:58Z,2021-01-16T00:56:49Z,410.923,57,960,0,100,2021-01-17T02:42:21Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
094k8qixj49yhbxp84poolww,APPROVED,2021-01-16T00:50:07Z,2021-01-16T00:59:10Z,542.956,18,215,0,100,2021-01-17T02:42:27Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,No
kggcd1as632e92dfgu3uyxeo,APPROVED,2021-01-16T00:50:22Z,2021-01-16T00:54:59Z,276.665,27,282,0,100,2021-01-17T02:42:31Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,DATA EXPIRED,United States,Female,No
9lvamaj1wi8q3woomh7r0p80,APPROVED,2021-01-16T00:50:19Z,2021-01-16T01:04:23Z,843.987,50,99,3,98,2021-01-17T02:42:35Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Female,No
9kh7zv6182kdure7z6ixs2dd,APPROVED,2021-01-16T00:50:36Z,2021-01-16T00:55:52Z,316.231,34,252,4,99,2021-01-17T02:42:38Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
7mk1pzrdo2qa6mukpcwwl32c,APPROVED,2021-01-16T00:51:49Z,2021-01-16T01:14:52Z,1383.037,26,60,2,98,2021-01-17T02:42:42Z,684BBD13,United States,United States,Other,Black,DATA EXPIRED,United States,Male,No
44kil0xirunqbl18cyfuzp9w,APPROVED,2021-01-16T00:52:03Z,2021-01-16T01:00:12Z,488.556,27,178,1,100,2021-01-17T02:42:45Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
03arxj1hkreuqy5vlg9f50so,APPROVED,2021-01-16T00:52:23Z,2021-01-16T00:56:34Z,251.243,22,85,1,98,2021-01-17T02:42:49Z,684BBD13,United States,United States,Other,Black,DATA EXPIRED,United States,Male,Yes
cmnnfdeuy7vl8uhj57vyq96i,APPROVED,2021-01-16T00:52:31Z,2021-01-16T00:58:25Z,354.222,35,711,4,100,2021-01-17T02:42:52Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
b6tl0u3nk4j1olshphaxu7qg,APPROVED,2021-01-16T00:53:52Z,2021-01-16T01:02:52Z,539.896,38,152,0,100,2021-01-17T02:42:57Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,No
ufroqg8htw9o6u8wprhlqn5y,APPROVED,2021-01-16T00:54:43Z,2021-01-16T01:08:42Z,838.723,30,246,2,99,2021-01-17T02:43:01Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
vz49g5utq6md6384mvemsht4,APPROVED,2021-01-16T00:56:34Z,2021-01-16T01:01:22Z,288.546,23,29,0,100,2021-01-17T02:43:04Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,Yes
8phnxtqku4vsqv0nabthee76,APPROVED,2021-01-16T00:56:37Z,2021-01-16T01:01:17Z,280.408,24,548,1,100,2021-01-17T02:43:08Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
5xbfhd4uopmbs3imaeodqx4w,APPROVED,2021-01-16T00:57:33Z,2021-01-16T01:11:17Z,823.479,49,216,0,100,2021-01-17T02:43:13Z,684BBD13,Bermuda,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Male,No
km1skhrwsleonhp1s0086pl3,APPROVED,2021-01-16T01:00:11Z,2021-01-16T01:05:06Z,295.709,20,106,0,100,2021-01-17T02:43:17Z,684BBD13,United States,United States,Other,Black,DATA EXPIRED,United States,Female,Yes
i2fqta34zmxbgefyxju9od1q,APPROVED,2021-01-16T00:57:38Z,2021-01-16T01:05:34Z,476.563,22,68,0,100,2021-01-17T02:43:20Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
r0casywegaua2af1ydyiwayw,APPROVED,2021-01-16T00:58:16Z,2021-01-16T01:06:06Z,469.507,22,834,4,100,2021-01-17T02:43:23Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Male,Yes
fwrw4od4um8nbujzluopgqbe,APPROVED,2021-01-16T00:59:03Z,2021-01-16T01:02:17Z,194.718,29,107,2,99,2021-01-17T02:43:28Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
wcy6awmdkh5gy7i9emphw522,APPROVED,2021-01-16T00:58:54Z,2021-01-16T01:08:58Z,604.007,20,1175,7,99,2021-01-17T02:43:32Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,Yes
l8da1hl8j0f2v7vu32kc7xnw,APPROVED,2021-01-16T01:00:09Z,2021-01-16T01:15:12Z,903.379,26,56,0,100,2021-01-17T02:43:39Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
lz3463yeuar0f0gka4k97ty3,APPROVED,2021-01-16T01:02:45Z,2021-01-16T01:10:19Z,454.41,21,491,3,100,2021-01-17T02:43:42Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
vjbuowyatut332k2eepgt80u,APPROVED,2021-01-16T01:02:09Z,2021-01-16T01:08:59Z,410.129,66,924,2,100,2021-01-17T02:43:47Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
01mnk09t6dk96rndvy709xla,APPROVED,2021-01-16T01:02:30Z,2021-01-16T01:13:28Z,658.424,58,490,6,96,2021-01-17T02:43:53Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
in6088mt9a64c52mafux4j8u,APPROVED,2021-01-16T01:03:21Z,2021-01-16T01:21:41Z,1100.32,51,110,0,100,2021-01-17T02:43:58Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Female,No
ersypyc5sm51dyqmqe5sm8ar,APPROVED,2021-01-16T01:03:59Z,2021-01-16T01:12:51Z,532.097,44,83,1,99,2021-01-17T02:44:01Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
1kl52xlilvf0yma7xvw69pcl,APPROVED,2021-01-16T01:04:41Z,2021-01-16T01:14:41Z,599.883,45,929,9,96,2021-01-17T02:44:04Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
xn37m7hudlx9t7a2117wthx3,APPROVED,2021-01-16T01:10:56Z,2021-01-16T01:19:14Z,497.724,20,290,3,99,2021-01-17T02:44:10Z,684BBD13,Zambia,United States,Unemployed (and job seeking),Black,Swahili,United States,Male,Yes
0h5qu5s4hzmq5ss4m8e2zjc1,APPROVED,2021-01-16T01:04:43Z,2021-01-16T01:11:26Z,403.672,22,239,1,100,2021-01-17T02:44:14Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,English,United States,Female,Yes
g7y2nxwwstv5751e30spqhg0,APPROVED,2021-01-16T01:04:49Z,2021-01-16T01:10:04Z,314.949,23,458,2,100,2021-01-17T02:44:18Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
bw89gy8gab3osrn778d8wjsl,APPROVED,2021-01-16T01:05:11Z,2021-01-16T01:11:54Z,402.838,30,164,2,98,2021-01-17T02:44:22Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
8aaa9gv4dtfw8erqgvpy00ri,APPROVED,2021-01-16T01:05:32Z,2021-01-16T01:17:40Z,727.764,63,104,1,100,2021-01-17T02:44:26Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,No
doayjdk946gu2ftxtypfw78j,RETURNED,2021-01-16T01:17:00Z,NA,255726.288964,28,960,1,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
yj4qxbxcpzr9ej4wb7g8lbkp,APPROVED,2021-01-16T01:06:50Z,2021-01-16T01:15:05Z,494.256,48,466,1,100,2021-01-17T02:44:29Z,684BBD13,DATA EXPIRED,United States,DATA EXPIRED,Black,English,United States,Female,DATA EXPIRED
ouzo3jlzebp3rsyvpzhtwzv1,APPROVED,2021-01-16T01:07:01Z,2021-01-16T01:18:33Z,691.76,57,636,1,100,2021-01-17T02:44:33Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,Yes
o4ag9v2hqixd9ymwwbvmt4i9,APPROVED,2021-01-16T01:07:15Z,2021-01-16T01:12:36Z,320.573,24,289,3,99,2021-01-17T02:44:38Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
rifxjqularfz6txu52otezg3,APPROVED,2021-01-16T01:07:24Z,2021-01-16T01:10:36Z,192.864,21,152,1,100,2021-01-17T02:44:43Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
6fcuy0ulmmr7grhldhj8ktgs,APPROVED,2021-01-16T01:07:27Z,2021-01-16T01:10:42Z,194.786,19,301,1,100,2021-01-17T02:44:46Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
0dm3t34mconbxw79n0ixdw0r,RETURNED,2021-01-16T01:18:00Z,NA,255667.135244,23,796,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
3vt0eh754kfkjtauok3kjnvw,APPROVED,2021-01-16T01:07:44Z,2021-01-16T01:14:13Z,388.575,52,575,1,100,2021-01-17T02:44:50Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",Black,English,United States,Female,No
x0u13cvqbw2la2xs0e74smtc,APPROVED,2021-01-16T01:07:49Z,2021-01-16T01:10:31Z,161.771,21,121,0,100,2021-01-17T02:44:55Z,684BBD13,United States,United States,Other,Black,DATA EXPIRED,United States,Male,Yes
3j028hvzemin375o0iue2mzd,APPROVED,2021-01-16T01:09:41Z,2021-01-16T01:15:27Z,346.301,37,812,4,99,2021-01-17T02:44:58Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
ya565bu18qmsr2c1hysezyjt,APPROVED,2021-01-16T01:09:11Z,2021-01-16T01:14:22Z,310.131,36,20,0,100,2021-01-17T02:45:04Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,DATA EXPIRED
4das65ac73k0romn7evruk5b,APPROVED,2021-01-16T01:14:33Z,2021-01-16T01:25:43Z,670.309,29,27,0,100,2021-01-17T02:45:07Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,No
16q24q0h7ryseacrxzvw1zn0,APPROVED,2021-01-16T01:09:40Z,2021-01-16T01:16:15Z,394.963,27,57,0,100,2021-01-17T02:45:10Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
0r70i6gcc407dwre9103wv1q,APPROVED,2021-01-16T01:09:40Z,2021-01-16T01:19:50Z,610.839,56,657,2,100,2021-01-17T02:45:13Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
mupndhd527apb25owv81umiv,APPROVED,2021-01-16T01:11:11Z,2021-01-16T01:23:21Z,729.787,30,17,0,100,2021-01-17T02:45:18Z,684BBD13,NA,NA,NA,Black,NA,United States,Male,NA
5oik72elrohobkaruesc3s0r,APPROVED,2021-01-16T01:11:01Z,2021-01-16T01:39:10Z,1689.023,19,238,1,100,2021-01-17T02:45:21Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Male,Yes
u038h20fuvaa5o65w7cb48kc,APPROVED,2021-01-16T01:11:48Z,2021-01-16T01:23:52Z,724.121,33,20,0,100,2021-01-17T02:45:25Z,684BBD13,DATA EXPIRED,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
5d9ewh8sefjg7fzlbv381fi1,APPROVED,2021-01-16T01:11:56Z,2021-01-16T01:16:55Z,298.847,32,277,0,100,2021-01-17T02:45:28Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
k18gmolhgba81y4hmhxrdwpx,APPROVED,2021-01-16T01:12:22Z,2021-01-16T01:23:51Z,688.75,18,8,0,100,2021-01-17T02:45:31Z,684BBD13,United States,United States,Part-Time,Black,NA,United States,Female,Yes
akomkj75ve5cm46ucd4zlw1k,APPROVED,2021-01-16T01:12:45Z,2021-01-16T01:18:15Z,330.131,46,242,3,99,2021-01-17T02:45:34Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
d70xraea1klmlvnz9y1i8nb7,APPROVED,2021-01-16T01:15:22Z,2021-01-16T01:31:15Z,952.847,19,3,0,100,2021-01-17T02:45:39Z,684BBD13,United States,United States,Part-Time,Black,NA,United States,Male,No
mmmybx6ebd72jojbjz032dk4,APPROVED,2021-01-16T01:18:12Z,2021-01-16T01:22:24Z,252.054,18,30,0,100,2021-01-17T02:45:42Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Male,Yes
nzgassx6ldddxxyt4lt7bj77,APPROVED,2021-01-16T01:19:03Z,2021-01-16T01:25:59Z,416.043,51,207,1,100,2021-01-17T02:45:45Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Male,No
xoix429hu131q5m07rbl4sck,APPROVED,2021-01-16T01:19:11Z,2021-01-16T01:27:36Z,505.503,59,176,2,100,2021-01-17T02:45:49Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
tq6myvh7vv5hrrmh7kfao19z,APPROVED,2021-01-16T01:19:18Z,2021-01-16T01:22:42Z,203.445,36,708,5,98,2021-01-17T02:45:53Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
yf4ksglsve09e8p1quj2dw6d,APPROVED,2021-01-16T01:20:25Z,2021-01-16T01:29:58Z,572.633,58,399,5,99,2021-01-17T02:45:58Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
l4ywd7ypj5dldvap892e7g5t,APPROVED,2021-01-16T01:20:23Z,2021-01-16T01:27:00Z,396.712,24,252,1,100,2021-01-17T02:46:03Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,Yes
lqc9dibptrbxgi6w23wjwoyq,APPROVED,2021-01-16T01:21:48Z,2021-01-16T01:28:51Z,423.647,26,744,0,100,2021-01-17T02:46:07Z,684BBD13,United States,United States,DATA EXPIRED,Black,English,United States,Male,No
7jrc1y8injz4g18i5iw17ugc,APPROVED,2021-01-16T01:22:24Z,2021-01-16T01:30:14Z,470.097,25,143,0,100,2021-01-17T02:46:12Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,No
rplh8lak4efbhoo434907b2r,APPROVED,2021-01-16T01:22:54Z,2021-01-16T01:28:08Z,314.634,21,78,0,100,2021-01-17T02:46:15Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,Yes
d0u8bcl33rt6ssyxqfyhlckb,APPROVED,2021-01-16T01:25:09Z,2021-01-16T01:33:06Z,477.595,24,25,0,100,2021-01-17T02:46:18Z,684BBD13,DATA EXPIRED,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
y8jtnukr0j6hm2o5mj1uxlvu,APPROVED,2021-01-16T01:25:37Z,2021-01-16T01:33:59Z,502.014,28,23,0,100,2021-01-17T02:46:21Z,684BBD13,NA,NA,Full-Time,Black,NA,United States,Female,No
0m8o16cbbnj1phky7o1813fs,APPROVED,2021-01-16T01:25:37Z,2021-01-16T01:29:44Z,246.553,50,723,0,100,2021-01-17T02:46:24Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
rtyeq468mra1a9nrhzo73b8o,APPROVED,2021-01-16T01:26:31Z,2021-01-16T01:43:09Z,997.903,49,1830,8,100,2021-01-17T02:46:29Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
amgc2yuhr23q0uyh1tskbnv0,APPROVED,2021-01-16T01:28:25Z,2021-01-16T01:32:35Z,249.706,32,508,0,100,2021-01-17T02:46:39Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,Yes
ctp0sa2cjbcj0sbw84x751qb,APPROVED,2021-01-16T01:28:40Z,2021-01-16T01:34:20Z,340.211,21,428,1,100,2021-01-17T02:46:43Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
pnj1cg1o7u3uegs7vn7ic824,APPROVED,2021-01-16T01:30:01Z,2021-01-16T01:34:33Z,271.862,24,2,0,100,2021-01-17T02:46:47Z,684BBD13,United States,United States,Part-Time,Black,NA,United States,Male,No
ta17rvf8rr00qmnzlsxebbrn,APPROVED,2021-01-16T01:30:04Z,2021-01-16T01:34:45Z,280.967,20,16,1,98,2021-01-17T02:46:50Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,Yes
msoixkdk14cgpctebttfrhcn,APPROVED,2021-01-16T01:30:06Z,2021-01-16T01:35:03Z,297.587,28,241,1,100,2021-01-17T02:46:53Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Male,No
0t2f2nn2fp0o7tw4ps8zi9di,APPROVED,2021-01-16T01:31:54Z,2021-01-16T01:38:15Z,380.861,22,177,0,100,2021-01-17T02:46:56Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,Yes
fhozbz4p7qs6px7hfshjdfv1,APPROVED,2021-01-16T01:30:39Z,2021-01-16T01:35:28Z,288.716,28,31,0,100,2021-01-17T02:47:00Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
hcet4m32wb0uavhe4ulmfn4p,APPROVED,2021-01-16T01:30:53Z,2021-01-16T01:41:02Z,608.467,27,506,1,100,2021-01-17T02:47:03Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,Yes
05670awdvd1yk2ar45ejhzaa,APPROVED,2021-01-16T01:31:16Z,2021-01-16T01:37:22Z,366.024,25,11,0,100,2021-01-17T02:47:08Z,684BBD13,NA,NA,Full-Time,Black,NA,United States,Female,No
e7xc1niymvbhohp2oliwfvl4,APPROVED,2021-01-16T01:31:38Z,2021-01-16T01:35:20Z,222.677,28,362,4,99,2021-01-17T02:47:10Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
wu0ipbubhe8r2sf2eafomt51,APPROVED,2021-01-16T01:31:57Z,2021-01-16T01:39:51Z,474.583,20,227,2,100,2021-01-17T02:47:14Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Male,Yes
0gxps78hmh8h16pcqrciazpv,APPROVED,2021-01-16T01:32:09Z,2021-01-16T01:36:28Z,258.922,26,116,0,100,2021-01-17T02:47:18Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
erqydeuwe2icgra304z3h327,APPROVED,2021-01-16T01:33:17Z,2021-01-16T01:43:51Z,633.681,20,25,0,100,2021-01-17T02:47:21Z,684BBD13,United States,United States,Full-Time,Black,NA,United States,Male,Yes
dz6hu5iuxz6kplj2b7icws8f,APPROVED,2021-01-16T01:35:11Z,2021-01-16T01:41:36Z,385.361,18,2,0,100,2021-01-17T02:47:25Z,684BBD13,United States,United States,Part-Time,Black,NA,United States,Male,Yes
dtu5tws96a32yk22jq23o2ll,APPROVED,2021-01-16T01:35:34Z,2021-01-16T01:41:04Z,329.768,30,26,0,100,2021-01-17T02:47:28Z,684BBD13,NA,NA,Full-Time,Black,NA,United States,Male,No
r6ah6esdinkl0lfkopexesoj,APPROVED,2021-01-16T01:36:18Z,2021-01-16T01:42:00Z,341.529,47,38,0,100,2021-01-17T02:47:31Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
yx0pnknf8ts8chch5waopvee,APPROVED,2021-01-16T01:36:39Z,2021-01-16T01:42:55Z,375.719,28,422,3,99,2021-01-17T02:47:34Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,Yes
y8s0k0grm3zib3ojjj6o9md4,APPROVED,2021-01-16T01:37:05Z,2021-01-16T01:58:47Z,1301.93,18,112,0,100,2021-01-17T02:47:39Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,DATA EXPIRED,United States,Male,No
sumnfvsjdh9954a4cui1eada,APPROVED,2021-01-16T01:42:18Z,2021-01-16T01:46:03Z,224.867,22,255,0,100,2021-01-17T02:47:41Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Male,Yes
