id,sample,action,assigned,q1_1,q1_2,q1_3,q2,q3,action_text
117,without_degree,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
117,without_degree,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
117,without_degree,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
117,without_degree,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
117,without_degree,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
117,without_degree,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
117,without_degree,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
117,without_degree,68,1,4,4,4,1,5,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
117,without_degree,69,1,4,4,4,1,5,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
117,without_degree,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
117,without_degree,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
117,without_degree,72,1,4,4,4,1,5,"attack members of the public (e.g., by setting off a bomb in a public place)"
118,student,1,1,2,1,1,5,1,sign or start a petition
118,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
118,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
118,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
118,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
118,student,6,0,NA,NA,NA,NA,NA,make a public speech
118,student,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
118,student,8,1,2,1,1,3,2,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
118,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
118,student,10,1,2,1,1,4,2,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
118,student,11,1,2,1,1,3,4,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
118,student,12,1,2,1,1,3,2,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
118,student,13,1,3,1,1,3,4,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
118,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
118,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
118,student,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
118,student,17,0,NA,NA,NA,NA,NA,wear or display political symbols
118,student,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
118,student,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
118,student,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
118,student,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
118,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
118,student,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
118,student,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
118,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
118,student,26,0,NA,NA,NA,NA,NA,join or form a political party
118,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
118,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
118,student,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
118,student,30,1,1,1,1,5,1,donate to charities who support the cause
118,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
118,student,32,1,3,1,1,4,1,"write letters to politicians, representatives and elected officials"
118,student,33,0,NA,NA,NA,NA,NA,stand in an election
118,student,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
118,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
118,student,36,1,3,1,3,3,2,"refuse to pay fees, fines, and taxes"
118,student,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
118,student,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
118,student,39,1,3,1,3,3,3,refuse to pay rent (rent strike)
118,student,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
118,student,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
118,student,42,1,3,1,3,2,4,refuse to interact with or acknowledge individuals who oppose the cause
118,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
118,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
118,student,45,1,2,1,1,4,2,refuse to accept honours or awards in protest
118,student,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
118,student,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
118,student,48,1,4,1,3,2,4,"disrupt private life of politicians (e.g., protesting outside their home)"
118,student,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
118,student,50,1,3,1,2,2,4,paste up posters with political messages in places where it is not allowed or encouraged
118,student,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
118,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
118,student,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
118,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
118,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
118,student,56,1,3,1,2,2,4,mock or insult individuals who oppose the cause
118,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
118,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
118,student,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
118,student,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
118,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
118,student,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
118,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
118,student,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
118,student,65,1,4,4,4,1,5,"physically harm oneself (e.g., setting oneself on fire)"
118,student,66,1,4,4,4,1,5,"attack politicians with the intention of harming them (e.g., punching them)"
118,student,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
118,student,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
118,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
118,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
118,student,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
118,student,72,1,4,4,4,1,5,"attack members of the public (e.g., by setting off a bomb in a public place)"
119,student,1,1,1,1,1,4,2,sign or start a petition
119,student,2,1,1,1,1,4,2,"hand out flyers, leaflets, or pamphlets"
119,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
119,student,4,1,1,1,1,4,2,hold meetings to inform the public
119,student,5,1,1,1,1,4,2,hold meetings to influence the public
119,student,6,0,NA,NA,NA,NA,NA,make a public speech
119,student,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
119,student,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
119,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
119,student,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
119,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
119,student,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
119,student,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
119,student,14,1,2,1,1,3,3,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
119,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
119,student,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
119,student,17,0,NA,NA,NA,NA,NA,wear or display political symbols
119,student,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
119,student,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
119,student,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
119,student,21,1,2,1,1,4,2,attend or organise a protest rally
119,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
119,student,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
119,student,24,1,2,1,1,4,2,join or form a trade/labor union
119,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
119,student,26,1,2,1,1,4,2,join or form a political party
119,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
119,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
119,student,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
119,student,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
119,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
119,student,32,1,1,1,1,4,2,"write letters to politicians, representatives and elected officials"
119,student,33,1,1,1,1,4,2,stand in an election
119,student,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
119,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
119,student,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
119,student,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
119,student,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
119,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
119,student,40,1,2,1,2,2,4,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
119,student,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
119,student,42,1,2,1,2,2,4,refuse to interact with or acknowledge individuals who oppose the cause
119,student,43,1,2,1,2,2,4,refuse to interact with or acknowledge politicians who oppose the cause
119,student,44,1,2,1,1,3,3,do not buy goods or services from companies who oppose the cause (consumers' boycott)
119,student,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
119,student,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
119,student,47,1,4,1,4,1,5,"disrupt public services (e.g., shutting down government websites)"
119,student,48,0,NA,NA,NA,NA,NA,"disrupt private life of politicians (e.g., protesting outside their home)"
119,student,49,1,3,1,2,2,4,"disrupt public events (e.g., a sports game) with a political message"
119,student,50,1,3,1,1,3,3,paste up posters with political messages in places where it is not allowed or encouraged
119,student,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
119,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
119,student,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
119,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
119,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
119,student,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
119,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
119,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
119,student,59,1,4,4,4,1,5,threaten individuals who oppose the cause with physical harm
119,student,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
119,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
119,student,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
119,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
119,student,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
119,student,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
119,student,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
119,student,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
119,student,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
119,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
119,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
119,student,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
119,student,72,1,4,4,4,1,5,"attack members of the public (e.g., by setting off a bomb in a public place)"
120,student,1,0,NA,NA,NA,NA,NA,sign or start a petition
120,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
120,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
120,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
120,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
120,student,6,0,NA,NA,NA,NA,NA,make a public speech
120,student,7,1,1,1,1,5,1,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
120,student,8,1,1,1,1,4,1,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
120,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
120,student,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
120,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
120,student,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
120,student,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
120,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
120,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
120,student,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
120,student,17,1,1,1,1,3,3,wear or display political symbols
120,student,18,1,1,1,1,3,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
120,student,19,1,4,2,4,1,5,deface flags or other national symbols
120,student,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
120,student,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
120,student,22,1,4,1,1,2,4,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
120,student,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
120,student,24,1,1,1,1,4,1,join or form a trade/labor union
120,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
120,student,26,1,1,1,1,4,1,join or form a political party
120,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
120,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
120,student,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
120,student,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
120,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
120,student,32,0,NA,NA,NA,NA,NA,"write letters to politicians, representatives and elected officials"
120,student,33,0,NA,NA,NA,NA,NA,stand in an election
120,student,34,1,4,1,4,1,5,boycott an election by not voting or spoiling one's ballot
120,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
120,student,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
120,student,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
120,student,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
120,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
120,student,40,1,3,1,1,2,4,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
120,student,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
120,student,42,1,2,1,1,4,2,refuse to interact with or acknowledge individuals who oppose the cause
120,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
120,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
120,student,45,1,1,1,1,3,3,refuse to accept honours or awards in protest
120,student,46,1,4,4,4,1,5,"disrupt traffic (e.g., blocking roads)"
120,student,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
120,student,48,0,NA,NA,NA,NA,NA,"disrupt private life of politicians (e.g., protesting outside their home)"
120,student,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
120,student,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
120,student,51,1,4,1,2,1,5,spray paint political messages in public places
120,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
120,student,53,1,4,4,4,1,5,"damage commerical property (e.g., shop windows)"
120,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
120,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
120,student,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
120,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
120,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
120,student,59,1,4,4,4,1,5,threaten individuals who oppose the cause with physical harm
120,student,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
120,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
120,student,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
120,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
120,student,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
120,student,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
120,student,66,1,4,4,4,1,5,"attack politicians with the intention of harming them (e.g., punching them)"
120,student,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
120,student,68,1,4,4,4,1,5,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
120,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
120,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
120,student,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
120,student,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
121,student,1,0,NA,NA,NA,NA,NA,sign or start a petition
121,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
121,student,3,1,1,1,2,3,3,paste up posters with political messages in places where it is allowed and encouraged
121,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
121,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
121,student,6,1,2,1,1,4,3,make a public speech
121,student,7,1,2,1,2,4,3,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
121,student,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
121,student,9,1,2,1,2,3,3,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
121,student,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
121,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
121,student,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
121,student,13,1,2,1,1,4,2,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
121,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
121,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
121,student,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
121,student,17,0,NA,NA,NA,NA,NA,wear or display political symbols
121,student,18,1,1,1,2,3,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
121,student,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
121,student,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
121,student,21,1,2,1,2,3,2,attend or organise a protest rally
121,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
121,student,23,1,1,1,3,2,3,enter and refuse to leave a building (occupation)
121,student,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
121,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
121,student,26,0,NA,NA,NA,NA,NA,join or form a political party
121,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
121,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
121,student,29,1,1,1,2,3,3,donate to activist groups who support the cause
121,student,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
121,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
121,student,32,0,NA,NA,NA,NA,NA,"write letters to politicians, representatives and elected officials"
121,student,33,0,NA,NA,NA,NA,NA,stand in an election
121,student,34,1,3,1,4,1,5,boycott an election by not voting or spoiling one's ballot
121,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
121,student,36,1,1,1,2,4,2,"refuse to pay fees, fines, and taxes"
121,student,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
121,student,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
121,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
121,student,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
121,student,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
121,student,42,1,1,1,3,1,4,refuse to interact with or acknowledge individuals who oppose the cause
121,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
121,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
121,student,45,1,2,1,3,1,4,refuse to accept honours or awards in protest
121,student,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
121,student,47,1,3,2,2,1,4,"disrupt public services (e.g., shutting down government websites)"
121,student,48,1,3,2,2,3,2,"disrupt private life of politicians (e.g., protesting outside their home)"
121,student,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
121,student,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
121,student,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
121,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
121,student,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
121,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
121,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
121,student,56,1,4,2,3,1,5,mock or insult individuals who oppose the cause
121,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
121,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
121,student,59,1,4,4,4,1,5,threaten individuals who oppose the cause with physical harm
121,student,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
121,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
121,student,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
121,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
121,student,64,1,2,1,4,1,4,refuse to eat (hunger strike)
121,student,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
121,student,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
121,student,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
121,student,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
121,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
121,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
121,student,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
121,student,72,1,4,4,4,1,5,"attack members of the public (e.g., by setting off a bomb in a public place)"
122,without_degree,1,0,NA,NA,NA,NA,NA,sign or start a petition
122,without_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
122,without_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
122,without_degree,4,1,1,1,1,5,1,hold meetings to inform the public
122,without_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
122,without_degree,6,1,1,1,1,4,2,make a public speech
122,without_degree,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
122,without_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
122,without_degree,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
122,without_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
122,without_degree,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
122,without_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
122,without_degree,13,1,4,1,4,1,5,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
122,without_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
122,without_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
122,without_degree,16,1,4,2,4,1,5,spread rumours about politicians who oppose the cause
122,without_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
122,without_degree,18,1,2,1,1,3,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
122,without_degree,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
122,without_degree,20,1,3,1,2,4,3,attend or organise a protest march
122,without_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
122,without_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
122,without_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
122,without_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
122,without_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
122,without_degree,26,1,1,1,2,2,3,join or form a political party
122,without_degree,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
122,without_degree,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
122,without_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
122,without_degree,30,1,1,1,1,3,1,donate to charities who support the cause
